name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,2301,13365838,,-111.8928901,33.3799735,-1,motorway,,2301,
,2302,12411464849,,-111.8913256,33.3952452,0,motorway,,,
,2303,5132419936,,-111.9241177,33.3857686,0,motorway,,,
,2304,41347510,,-111.9152171,33.3857964,0,motorway,,,
,2305,316737884,,-111.9681497,33.3765305,-1,motorway,,2305,
,2306,5132648793,,-111.9684314,33.3808274,0,motorway,,,
,2307,8237061365,,-111.9685511,33.3799939,0,motorway,,,
,2308,5132648794,signal,-111.9712999,33.4072215,0,motorway,,,
,2309,256193730,,-111.9708890,33.4068915,0,motorway,,,
,2310,41563527,,-111.9424650,33.4284426,0,tertiary,,,
,2311,2290382333,,-111.9680656,33.4086301,0,secondary,,,
,2312,314442578,,-111.8942923,33.3552521,0,motorway,,,
,2313,314442293,,-111.8942090,33.3574079,-1,motorway,,2313,
,2314,314442574,signal,-111.8939264,33.3531983,0,motorway,,,
,2315,314442685,,-111.8932413,33.3430014,1,motorway,,2315,
,2316,314442679,signal,-111.8939500,33.3455589,0,motorway,,,
,2317,314442682,,-111.8935800,33.3432013,-1,motorway,,2317,
,2318,42405846,,-111.9680919,33.4033456,0,motorway,,,
,2319,12728507104,,-111.9699505,33.4065315,0,motorway,,,
,2320,193468090,,-111.9672300,33.4012819,0,motorway,,,
,2321,2239876872,,-111.9777548,33.4243388,0,motorway,,,
,2322,5219747941,,-111.9782817,33.4196065,0,motorway,,,
,2323,41493057,,-111.9783628,33.4145266,0,motorway,,,
,2324,12169857493,,-111.9769360,33.4101395,0,motorway,,,
,2325,5145026366,,-111.9365571,33.3346404,0,secondary,,,
,2326,8891256281,,-111.9369996,33.3346385,0,secondary,,,
,2327,5244080041,,-111.9112181,33.3535858,0,secondary,,,
,2328,5342375078,,-111.9112176,33.3534736,0,secondary,,,
,2329,5146755895,,-111.9112192,33.3538569,0,secondary,,,
,2330,5146755896,,-111.9112204,33.3541106,0,secondary,,,
,2331,41638604,,-111.9112214,33.3543400,0,secondary,,,
,2332,314443209,,-111.8934996,33.3360864,0,secondary,,,
,2333,41218599,,-111.8944352,33.3505344,0,secondary,,,
,2334,5742168631,,-111.8945221,33.3509797,0,secondary,,,
,2335,5046026761,,-111.9133664,33.3491838,0,secondary,,,
,2336,5146903298,,-111.9143625,33.3491872,0,secondary,,,
,2337,3940122116,,-111.9148461,33.3491894,0,secondary,,,
,2338,5146903299,,-111.9161569,33.3491985,0,secondary,,,
,2339,3940122130,,-111.9165477,33.3491998,0,secondary,,,
,2340,3940243194,,-111.9222072,33.3492276,0,secondary,,,
,2341,5146903301,,-111.9237824,33.3492316,0,secondary,,,
,2342,3940243183,,-111.9243626,33.3492331,0,secondary,,,
,2343,5146903302,,-111.9257464,33.3492406,0,secondary,,,
,2344,3940243161,,-111.9264089,33.3492442,0,secondary,,,
,2345,3931749470,,-111.9090370,33.3490680,0,secondary,,,
,2346,5146903306,,-111.9135149,33.3490534,0,secondary,,,
,2347,5046017342,,-111.9132561,33.3490494,0,secondary,,,
,2348,5146903309,,-111.9150974,33.3490663,0,secondary,,,
,2349,3940122122,,-111.9155285,33.3490676,0,secondary,,,
,2350,5146903310,,-111.9158779,33.3490696,0,secondary,,,
,2351,3940122131,,-111.9243582,33.3491068,0,secondary,,,
,2352,5146903312,,-111.9269152,33.3491138,0,secondary,,,
,2353,5147302857,,-111.9130598,33.4512205,0,secondary,,,
,2354,5147302856,,-111.9129186,33.4512193,0,secondary,,,
,2355,5147302859,,-111.9145744,33.4512598,1,secondary,,2355,
,2356,9823582572,,-111.9096107,33.4375218,2,primary,,2356,
,2357,5183005451,signal,-111.9283820,33.4402633,0,primary,,,
,2358,5662910217,,-111.9274517,33.4402745,0,primary,,,
,2359,255819340,,-111.9419842,33.4356981,0,primary,,,
,2360,5147377563,,-111.9500320,33.4461746,0,primary,,,
,2361,5147469920,,-111.9557061,33.4476691,0,secondary,,,
,2362,1508153978,,-111.9552447,33.4470538,0,secondary,,,
,2363,6888510286,,-111.9584216,33.4416533,0,secondary,,,
,2364,41553000,,-111.9592426,33.3928475,0,secondary,,,
,2365,5160517917,,-111.9638548,33.3783501,0,secondary,,,
,2366,5162648966,,-111.9551110,33.4219197,0,primary,,,
,2367,1617023248,,-111.9697437,33.4299114,0,secondary,,,
,2368,1617023096,,-111.9697434,33.4295750,0,secondary,,,
,2369,42305899,,-111.9695122,33.4124692,0,secondary,,,
,2372,41563515,signal,-111.9427710,33.4275569,0,tertiary,,,
,2373,5162833628,,-111.9425545,33.4279426,0,tertiary,,,
,2374,41563536,,-111.9426248,33.4289759,0,tertiary,,,
,2375,8019704805,,-111.9427017,33.4291063,0,tertiary,,,
,2376,5162870600,,-111.9395676,33.3869829,0,secondary,,,
,2377,337845722,,-111.9607970,33.3911945,0,secondary,,,
,2378,41884235,signal,-111.9609770,33.4256186,0,secondary,,,
,2379,2298312649,,-111.9609715,33.4259868,0,secondary,,,
,2380,41707807,,-111.9609687,33.4272948,0,secondary,,,
,2381,5162873810,,-111.9609662,33.4279762,0,secondary,,,
,2382,9823582573,,-111.9609653,33.4282359,0,secondary,,,
,2383,41440627,,-111.8920281,33.3942615,0,secondary,,,
,2384,2714317919,,-111.9297890,33.4288004,0,secondary,,,
,2385,2714317936,signal,-111.9312442,33.4291492,0,secondary,,,
,2386,2714317997,,-111.9322313,33.4294306,0,secondary,,,
,2387,9697083410,,-111.9326974,33.4294413,0,secondary,,,
,2388,5162981682,,-111.9381867,33.4300134,0,secondary,,,
,2389,9934552937,,-111.9398235,33.4295881,0,secondary,,,
,2390,335604812,,-111.9387779,33.4297044,0,secondary,,,
,2391,5163088899,,-111.8943458,33.3783420,0,secondary,,,
,2392,3523602070,,-111.9091782,33.4211714,0,secondary,,,
,2393,41638583,signal,-111.9105004,33.3753813,0,secondary,,,
,2394,7235811039,,-111.9271366,33.3816640,0,secondary,,,
,2395,5163187655,,-111.9269321,33.3819594,0,secondary,,,
,2396,41565873,,-111.9275555,33.3810887,0,secondary,,,
,2397,5163187652,,-111.9277874,33.3807644,0,secondary,,,
,2398,5163187653,,-111.9274558,33.3814750,0,secondary,,,
,2399,2704838926,,-111.9276855,33.3811505,0,secondary,,,
,2400,41573920,,-111.9267761,33.3822234,0,secondary,,,
,2401,5078563599,,-111.9267337,33.3823207,0,secondary,,,
,2402,7235811046,,-111.9262920,33.3820604,0,tertiary,,,
,2403,5163187656,,-111.9256043,33.3818314,0,tertiary,,,
,2404,2714318026,,-111.9343207,33.4298487,0,secondary,,,
,2405,2714317949,,-111.9232929,33.4292551,0,secondary,,,
,2406,2714317948,,-111.9119080,33.4292497,0,secondary,,,
,2407,2821297203,,-111.8929011,33.4221118,0,secondary,,,
,2408,5165061598,,-111.8931402,33.4221100,0,secondary,,,
,2409,5165061597,,-111.8927841,33.4221121,0,secondary,,,
,2410,4347774956,,-111.8896134,33.4221146,0,secondary,,,
,2411,5165061601,,-111.8895657,33.4219297,0,secondary,,,
,2412,5165061600,,-111.8882840,33.4219951,0,secondary,,,
,2413,5742275204,,-111.8898024,33.4075797,0,secondary,,,
,2414,255815786,,-111.8919742,33.4088664,0,secondary,,,
,2415,5165215621,,-111.8920210,33.3971666,0,secondary,,,
,2416,5742275164,,-111.8920522,33.3949624,0,secondary,,,
,2417,41487176,,-111.8903708,33.4211042,0,secondary,,,
,2418,5744569266,,-111.8904210,33.4093912,0,secondary,,,
,2419,193468080,,-111.9672152,33.3995081,0,motorway,,,
,2420,9658248643,,-111.9271067,33.4146890,0,primary,,,
,2421,4716134185,signal,-111.9289989,33.4148027,0,primary,,,
,2423,6466098888,,-111.9493310,33.4355160,0,motorway,,,
,2424,41662602,,-111.9398917,33.4135032,0,secondary,,,
,2425,2065989266,signal,-111.9381506,33.4218987,0,secondary,,,
,2426,2916726375,signal,-111.9381496,33.4219875,0,secondary,,,
,2427,1698683852,signal,-111.9400548,33.4204918,0,primary,,,
,2428,5176314770,signal,-111.9307035,33.4220425,0,secondary,,,
,2429,863733787,,-111.9349577,33.4150723,0,tertiary,,,
,2430,9143759910,,-111.9337225,33.4146441,0,primary,,,
,2431,41662611,,-111.9397951,33.4059883,0,secondary,,,
,2432,2910210025,,-111.9333114,33.4451456,0,tertiary,,,
,2433,2910210015,,-111.9319478,33.4427742,0,tertiary,,,
