zone_id,node_id,old_poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,boundary_geometry,geometry,x_coord,y_coord
166,166,30836,137283402.0,,,,park,,"POLYGON ((-111.9595585 33.4437665, -111.9595358 33.4438743, -111.9595243 33.4439291, -111.9595802 33.4439371, -111.9595342 33.444169, -111.9595128 33.4441929, -111.9595032 33.4442077, -111.9594923 33.4442167, -111.9594891 33.4442345, -111.9594803 33.4442669, -111.9594895 33.444298, -111.9595003 33.4443273, -111.9594555 33.4445461, -111.9594485 33.4445803, -111.9595021 33.4445611, -111.9595592 33.4445785, -111.9596049 33.4445808, -111.9596464 33.4445638, -111.9596873 33.4445022, -111.9597027 33.4444634, -111.9597175 33.4444534, -111.959733 33.4444053, -111.959809 33.4444358, -111.9598118 33.4442638, -111.959816 33.4440084, -111.9598519 33.4439409, -111.9599581 33.4438693, -111.9599486 33.4438585, -111.9599377 33.4438464, -111.9599075 33.4438188, -111.9598997 33.4437683, -111.9599082 33.4437436, -111.9599337 33.4437177, -111.9596966 33.4433844, -111.9596734 33.4433295, -111.959592 33.4433198, -111.9595893 33.4431656, -111.9593742 33.4431337, -111.9593376 33.4430791, -111.9592989 33.4430415, -111.9592426 33.4429305, -111.9589795 33.4426352, -111.9590726 33.442514, -111.9590568 33.4424994, -111.9590323 33.4424657, -111.9590165 33.4424276, -111.9590235 33.4424144, -111.959027 33.4424013, -111.9590498 33.4423676, -111.9591007 33.4423295, -111.9591153 33.4423234, -111.9593897 33.4421509, -111.9593752 33.4421348, -111.9594663 33.4420775, -111.9594808 33.4420936, -111.9597357 33.4419333, -111.9597471 33.4418714, -111.9597442 33.4418203, -111.9597428 33.4417816, -111.9598062 33.4417739, -111.9598505 33.4417505, -111.9598828 33.4417229, -111.9597147 33.4415291, -111.9597646 33.4414874, -111.9597337 33.4414469, -111.9604215 33.4410263, -111.9603942 33.4409951, -111.9604393 33.4409622, -111.9605715 33.4409646, -111.9606334 33.4409599, -111.9607151 33.4409411, -111.960791 33.4409082, -111.9608501 33.440873, -111.960867 33.4408331, -111.9609036 33.4407838, -111.9609324 33.4409111, -111.9610297 33.4408557, -111.9610613 33.4408956, -111.9611233 33.4408774, -111.961196 33.4408827, -111.9612167 33.4404379, -111.9611746 33.4403018, -111.9611377 33.440252, -111.9609746 33.4401963, -111.9608999 33.4401583, -111.9605456 33.4402346, -111.9605103 33.4402801, -111.9604119 33.4404066, -111.9602297 33.4405516, -111.9600813 33.4406925, -111.9599061 33.4408346, -111.9596007 33.4410407, -111.9592088 33.4412643, -111.9590765 33.4413418, -111.959149 33.4414437, -111.9591578 33.4414539, -111.9594699 33.4418163, -111.9595053 33.4418574, -111.9587375 33.4423179, -111.958496 33.4424627, -111.9587072 33.4427205, -111.958978 33.4430233, -111.9589876 33.4430342, -111.9591216 33.4431387, -111.9591526 33.4431796, -111.9591983 33.44324, -111.9592252 33.4432757, -111.9592278 33.4433098, -111.9594691 33.4435881, -111.9594737 33.4435952, -111.9595226 33.4436708, -111.9595585 33.4437665))",POINT (-111.9598415353645 33.441876195169336),-111.9598415353645,33.441876195169336
167,167,30883,287420584.0,,,,park,,"POLYGON ((-111.9387268 33.4509745, -111.938674 33.4510295, -111.9396683 33.4510236, -111.939663 33.4511115, -111.9399622 33.4510997, -111.9394674 33.4502946, -111.9394674 33.4498783, -111.939639 33.4496321, -111.9404169 33.4484908, -111.9409842 33.4475478, -111.9405758 33.4475708, -111.9401498 33.447623, -111.9396191 33.4476455, -111.9374515 33.4477056, -111.9366854 33.4477576, -111.9362404 33.4478348, -111.9358002 33.4478831, -111.9353356 33.4479062, -111.935288 33.4479373, -111.9353487 33.4505214, -111.9353507 33.4509821, -111.9353881 33.4510131, -111.9354563 33.4510216, -111.9360591 33.4509952, -111.9363691 33.451019, -111.936973 33.4509881, -111.937355 33.4509545, -111.9376603 33.4509412, -111.9383471 33.4509303, -111.9384141 33.4508866, -111.9384366 33.4508399, -111.9384847 33.4507858, -111.9385496 33.4507592, -111.9386442 33.4507676, -111.9387203 33.4508188, -111.9387531 33.4509171, -111.9387268 33.4509745))",POINT (-111.93773538317683 33.449260537944646),-111.93773538317683,33.449260537944646
168,168,30928,482032957.0,,,,park,,"POLYGON ((-111.9328566 33.42957, -111.9324052 33.4295641, -111.9322782 33.4296632, -111.9321174 33.43003, -111.9312123 33.4297536, -111.9313731 33.429387, -111.9313889 33.4293506, -111.9310562 33.4292473, -111.930942 33.4295057, -111.9305861 33.4302607, -111.9314968 33.4305456, -111.9316593 33.430169, -111.9323348 33.4303733, -111.9325694 33.4304443, -111.9325296 33.4305456, -111.9327287 33.4306057, -111.9325978 33.4309082, -111.933456 33.4311799, -111.93365 33.4307471, -111.934015 33.4299267, -111.9340653 33.4298081, -111.933746 33.4297094, -111.9336788 33.4298206, -111.933514 33.4302007, -111.932689 33.4299479, -111.9328566 33.42957))",POINT (-111.93240695819628 33.43021699797511),-111.93240695819628,33.43021699797511
169,169,30937,498350239.0,,,,park,,"POLYGON ((-111.9162716 33.400867, -111.9160731 33.4009274, -111.9155206 33.4009565, -111.9155233 33.4006117, -111.9156547 33.4002422, -111.9158076 33.4002691, -111.9156842 33.4006968, -111.9162904 33.4007774, -111.9162716 33.400867))",POINT (-111.91578621921064 33.40071187845223),-111.91578621921064,33.40071187845223
170,170,30996,544910481.0,,,,park,,"POLYGON ((-111.9423169 33.4470127, -111.9419923 33.4471802, -111.9413915 33.4474686, -111.9412322 33.4474877, -111.9409496 33.4474642, -111.939404 33.4475743, -111.9390204 33.4463644, -111.9382677 33.4463715, -111.9382591 33.4459924, -111.9377224 33.4459996, -111.9376831 33.4441275, -111.9361899 33.4435301, -111.9350838 33.4435458, -111.9351682 33.4462208, -111.934933 33.4462196, -111.9348209 33.4460991, -111.9346808 33.4459809, -111.9341956 33.4456632, -111.9337576 33.4453916, -111.9335168 33.4452237, -111.9332945 33.4450126, -111.9331613 33.444837, -111.9330375 33.4445799, -111.9328878 33.4441227, -111.9327839 33.4437715, -111.932708 33.4435917, -111.9326042 33.443379, -111.9324565 33.4431722, -111.931899 33.4425765, -111.9316856 33.4423916, -111.9314468 33.4422211, -111.9313307 33.442096, -111.9312207 33.4419408, -111.9311386 33.4417934, -111.9310715 33.4416393, -111.9310195 33.4415138, -111.9309848 33.4412212, -111.9309758 33.4408564, -111.9309694 33.4404153, -111.9309911 33.4403756, -111.931038 33.4403616, -111.9310304 33.4400783, -111.9310048 33.4400637, -111.9309886 33.4400346, -111.930971 33.4398558, -111.9309156 33.4396614, -111.93088 33.4395423, -111.9307711 33.4394817, -111.9307052 33.4393791, -111.9307101 33.4393683, -111.9305712 33.4392106, -111.9303739 33.4390511, -111.9303538 33.4390245, -111.9303543 33.4390009, -111.9304705 33.4388301, -111.9305299 33.4387116, -111.9305773 33.438595, -111.9306233 33.4384261, -111.9306447 33.4382757, -111.9306383 33.4380731, -111.9306223 33.4379524, -111.9305366 33.4377557, -111.9304005 33.43751, -111.9301733 33.4370979, -111.9301073 33.4368156, -111.9301017 33.4364828, -111.9304001 33.4364126, -111.9305277 33.4363405, -111.9306085 33.4362538, -111.9306627 33.4361553, -111.9329605 33.4357022, -111.9346252 33.4353907, -111.9359221 33.4352661, -111.9362262 33.4352615, -111.936995 33.4352915, -111.9376559 33.4353584, -111.938444 33.4354692, -111.9392114 33.4355638, -111.940334 33.4356895, -111.9413758 33.4357948, -111.941546 33.4359189, -111.941262 33.4361396, -111.9411238 33.4363164, -111.9410433 33.436542, -111.9410168 33.4366988, -111.9410679 33.4374351, -111.9410876 33.4375362, -111.9411615 33.4376941, -111.9416282 33.4384256, -111.9425484 33.4380598, -111.9431972 33.4378221, -111.9435755 33.4386838, -111.9441077 33.4395028, -111.944721 33.4402778, -111.9442007 33.4406082, -111.9429357 33.4417559, -111.9417438 33.4429429, -111.9415312 33.4426353, -111.941292 33.4425233, -111.9406316 33.4427457, -111.9400982 33.4431729, -111.9396774 33.4441867, -111.9396155 33.4444206, -111.9396193 33.4446692, -111.9397191 33.4448035, -111.9399201 33.4449397, -111.9401462 33.4450051, -111.940818 33.4448605, -111.9414767 33.4457359, -111.9418486 33.4461774, -111.942159 33.4466686, -111.9423169 33.4470127))",POINT (-111.9370004976765 33.440353288837535),-111.9370004976765,33.440353288837535
171,171,31164,722817747.0,,,,park,,"POLYGON ((-111.96062 33.3275947, -111.960628 33.3272451, -111.9608732 33.3272191, -111.9610119 33.3272357, -111.9610745 33.3273196, -111.9608533 33.3274849, -111.9606763 33.3275835, -111.96062 33.3275947))",POINT (-111.96080039162565 33.32737083876496),-111.96080039162565,33.32737083876496
172,172,32042,918941281.0,,,,park,,"POLYGON ((-111.9386239 33.3277515, -111.938792 33.3278298, -111.9386048 33.3280932, -111.93875 33.3281474, -111.9387423 33.3285386, -111.9386736 33.3286264, -111.9387309 33.3287589, -111.9387309 33.3290542, -111.9389907 33.3290558, -111.9389984 33.3292554, -111.9390767 33.3292634, -111.9391627 33.3293815, -111.9391531 33.3294597, -111.9392162 33.3295379, -111.9392372 33.3301621, -111.9392219 33.3302707, -111.9392601 33.330309, -111.9390939 33.3304399, -111.9390958 33.3308406, -111.9394378 33.3310034, -111.9394359 33.3310481, -111.9391054 33.3310386, -111.939136 33.3312359, -111.939136 33.3318817, -111.9390877 33.3320704, -111.9390939 33.3327882, -111.9390179 33.3327866, -111.9390272 33.3320395, -111.9390569 33.331838, -111.9390405 33.3311965, -111.9388619 33.3311939, -111.938789 33.3311399, -111.9388342 33.3310987, -111.938866 33.3309315, -111.9386474 33.3309066, -111.9386977 33.3306322, -111.9388044 33.3306176, -111.938867 33.3305481, -111.9388496 33.3304392, -111.9387418 33.3303912, -111.93879 33.3300987, -111.9390487 33.330085, -111.939021 33.3297625, -111.9389286 33.3297102, -111.9388455 33.3295876, -111.9386658 33.3295524, -111.9387017 33.3293037, -111.9385447 33.3292777, -111.9385016 33.3291903, -111.938445 33.3290078, -111.9384712 33.3288961, -111.938409 33.3288128, -111.9382683 33.328804, -111.9382796 33.3287579, -111.938322 33.3287709, -111.938334 33.3287331, -111.9384521 33.3287679, -111.9385702 33.3285665, -111.9380562 33.328326, -111.9386239 33.3277515))",POINT (-111.93882578014501 33.329712433370844),-111.93882578014501,33.329712433370844
173,173,33027,946078784.0,,,,park,,"POLYGON ((-111.962253 33.393065, -111.9622467 33.3939058, -111.9609358 33.3938139, -111.9609961 33.3937246, -111.9610012 33.3930736, -111.9610579 33.3930739, -111.9610582 33.3930391, -111.9611474 33.3930396, -111.9611472 33.3930591, -111.9613193 33.39306, -111.9613192 33.3930633, -111.9614768 33.3930641, -111.9618771 33.3930663, -111.9618771 33.393063, -111.962253 33.393065))",POINT (-111.96163249266904 33.39346346029349),-111.96163249266904,33.39346346029349
174,174,33060,949142910.0,,,,park,,"POLYGON ((-111.9098639 33.3321421, -111.9097949 33.3322447, -111.9097853 33.3323334, -111.9096805 33.3323979, -111.9095246 33.3323668, -111.9095164 33.3324682, -111.909566 33.3325074, -111.9098584 33.3324993, -111.9098432 33.3327598, -111.9099522 33.3328047, -111.9102928 33.3327943, -111.9103838 33.3326987, -111.9103714 33.3325016, -111.9100584 33.3325051, -111.9099839 33.3321491, -111.9098639 33.3321421))",POINT (-111.90999195418578 33.33252877614003),-111.90999195418578,33.33252877614003
175,175,33061,949565945.0,,,,park,,"POLYGON ((-111.9077868 33.3473437, -111.9079906 33.347273, -111.907573 33.3465243, -111.9066118 33.3468444, -111.9068226 33.3474582, -111.9069213 33.3473568, -111.90682 33.3468935, -111.9071318 33.3468217, -111.907455 33.3467294, -111.9077868 33.3473437))",POINT (-111.90730651104666 33.34693123979036),-111.90730651104666,33.34693123979036
176,176,33062,949567909.0,,,,park,,"POLYGON ((-111.908534 33.3595656, -111.9085582 33.3595893, -111.9083719 33.3597306, -111.9083275 33.3596922, -111.908345 33.359678, -111.9083 33.35964, -111.908343 33.359605, -111.908208 33.359489, -111.9077887 33.3598335, -111.9078199 33.3598601, -111.9077614 33.3599049, -111.9077335 33.3598837, -111.9076682 33.3599372, -111.9077872 33.360063, -111.907658 33.360175, -111.9076519 33.3603307, -111.9077804 33.3604489, -111.9078779 33.3604666, -111.908105 33.36063, -111.9082692 33.3604827, -111.9083745 33.3603671, -111.9083048 33.3602819, -111.908347 33.360246, -111.9083877 33.3602354, -111.9085306 33.3603473, -111.9082197 33.3608305, -111.9077217 33.3605477, -111.9075032 33.3602161, -111.9074964 33.3584363, -111.9076434 33.3584062, -111.907649 33.358676, -111.9080088 33.358658, -111.9081504 33.3586226, -111.9083977 33.3586006, -111.9084 33.3586379, -111.9081472 33.3586745, -111.9080192 33.3586889, -111.90765 33.358794, -111.9075983 33.3591443, -111.9076297 33.3593099, -111.9076917 33.3593378, -111.907685 33.3594202, -111.907894 33.3594532, -111.9082853 33.3593444, -111.9084206 33.359349, -111.9084225 33.3594303, -111.9083367 33.3594979, -111.9084713 33.3596169, -111.908534 33.3595656))",POINT (-111.90785572136954 33.35968495673246),-111.90785572136954,33.35968495673246
177,177,33063,951556122.0,,,,park,,"POLYGON ((-111.9649335 33.327208, -111.9637525 33.3272127, -111.9637532 33.3273422, -111.9643951 33.3273398, -111.9645167 33.3274627, -111.9649349 33.327461, -111.9649335 33.327208))",POINT (-111.96444103411234 33.32730926845676),-111.96444103411234,33.32730926845676
178,178,33064,951563816.0,,,,park,,"POLYGON ((-111.9173825 33.4465159, -111.9173467 33.4465156, -111.9173596 33.4463146, -111.9167657 33.4463086, -111.9167568 33.4465207, -111.916696 33.4465171, -111.9166805 33.4464927, -111.9167008 33.4462508, -111.9170083 33.446253, -111.9170134 33.4457243, -111.9167929 33.4457219, -111.9167955 33.4457664, -111.9167511 33.4457662, -111.9167597 33.4456696, -111.9168964 33.4456726, -111.9169119 33.4454094, -111.9171349 33.4454106, -111.9171384 33.4458032, -111.9171475 33.4458129, -111.9174101 33.445818, -111.9174119 33.4458748, -111.9172849 33.4458747, -111.9172831 33.4460984, -111.9172579 33.4460979, -111.9172569 33.4462814, -111.9174064 33.446285, -111.9174049 33.4464963, -111.9173825 33.4465159))",POINT (-111.91707261862175 33.44595233493418),-111.91707261862175,33.44595233493418
179,179,33065,951567580.0,,,,park,,"POLYGON ((-111.9734423 33.3807346, -111.9733619 33.3807805, -111.9733198 33.3807409, -111.9732841 33.3807778, -111.9732855 33.3808176, -111.9733151 33.3808446, -111.9733353 33.3808492, -111.9738215 33.3808536, -111.9738233 33.3808284, -111.973893 33.3807946, -111.9738874 33.3803112, -111.9738843 33.3800354, -111.9734326 33.3800372, -111.9734698 33.3801042, -111.9736961 33.3803569, -111.9736891 33.3803619, -111.973702 33.3803747, -111.9736484 33.3804426, -111.973701 33.3804996, -111.9736854 33.3805085, -111.9738279 33.3806689, -111.9735454 33.3808423, -111.9734423 33.3807346))",POINT (-111.97371228382804 33.380412871903204),-111.97371228382804,33.380412871903204
180,180,33066,951575817.0,,,,park,,"POLYGON ((-111.9273782 33.3577637, -111.9272418 33.3574929, -111.927149 33.3575184, -111.9270952 33.3574466, -111.9269164 33.3575058, -111.9269005 33.3574683, -111.926844 33.3574889, -111.9268301 33.3574651, -111.9267255 33.3574995, -111.9267333 33.3575269, -111.9266813 33.357542, -111.9266257 33.3575253, -111.9265496 33.3575607, -111.9264955 33.3574993, -111.9260267 33.3577313, -111.9258621 33.3577961, -111.9259861 33.3579672, -111.9258263 33.3580424, -111.9255712 33.3580446, -111.9253937 33.358119, -111.9252008 33.3581457, -111.9252072 33.3582112, -111.9251068 33.358227, -111.9251088 33.3580662, -111.9251555 33.3580523, -111.9251528 33.3578816, -111.9251528 33.3577328, -111.9251075 33.3577302, -111.9251007 33.3576127, -111.9251669 33.3576095, -111.925161 33.3573579, -111.9252227 33.3573464, -111.9253429 33.3575567, -111.925526 33.3574785, -111.9254901 33.3574171, -111.9255669 33.3573949, -111.9254729 33.3572334, -111.9256554 33.3571119, -111.9256868 33.3571449, -111.9256889 33.357274, -111.9257729 33.357277, -111.9257657 33.3573346, -111.9259547 33.3573428, -111.9260354 33.3573796, -111.9262484 33.3573682, -111.9266476 33.3573655, -111.9266437 33.3573967, -111.9268831 33.3573926, -111.9268866 33.3573066, -111.927008 33.3573072, -111.9270121 33.3573644, -111.9272645 33.3573622, -111.9272672 33.3572781, -111.9275091 33.357285, -111.9275141 33.3573556, -111.9274541 33.3573589, -111.9273764 33.3574657, -111.9273782 33.3577637))",POINT (-111.92591406005 33.35762789880268),-111.92591406005,33.35762789880268
181,181,33067,951576674.0,,,,park,,"POLYGON ((-111.9435635 33.3254095, -111.9432181 33.325351, -111.9429511 33.3252088, -111.9431496 33.3251223, -111.9433015 33.3252116, -111.9434467 33.3251781, -111.9435852 33.3252297, -111.9436068 33.3253552, -111.9435635 33.3254095))",POINT (-111.94332045914489 33.325269104225946),-111.94332045914489,33.325269104225946
182,182,33068,951576688.0,,,,park,,"POLYGON ((-111.9408599 33.3248275, -111.9408168 33.3252562, -111.9407142 33.3253199, -111.9405057 33.3257873, -111.9406348 33.3258426, -111.9408102 33.3255826, -111.9409426 33.3251207, -111.9409459 33.3248137, -111.9408599 33.3248275))",POINT (-111.94076363659758 33.325395186678556),-111.94076363659758,33.325395186678556
183,183,35358,1299588197.0,,,,park,,"POLYGON ((-111.9167226 33.3771041, -111.9166431 33.3771052, -111.9166438 33.3770378, -111.9166538 33.3770383, -111.9166519 33.3768942, -111.9166438 33.3768942, -111.9166431 33.3768166, -111.9167217 33.3768153, -111.9167226 33.3771041))",POINT (-111.91668499630305 33.37696006420753),-111.91668499630305,33.37696006420753
184,184,35359,1299588203.0,,,,park,,"POLYGON ((-111.9146303 33.3760722, -111.9142943 33.3760586, -111.9142721 33.3760362, -111.914302 33.3760079, -111.9143223 33.3759875, -111.9143464 33.3759839, -111.9146513 33.375986, -111.9146303 33.3760722))",POINT (-111.91447178502533 33.376025616957094),-111.91447178502533,33.376025616957094
185,185,35415,1352232200.0,,,,park,,"POLYGON ((-111.9178482 33.3727999, -111.9178207 33.3728026, -111.9177707 33.3728076, -111.9177707 33.3727922, -111.9177757 33.3727922, -111.9177745 33.3725495, -111.9177862 33.3725439, -111.9178054 33.3725363, -111.9178167 33.3725286, -111.9178296 33.3725202, -111.9178388 33.3725146, -111.9178455 33.3725112, -111.9178343 33.3725928, -111.9178482 33.3727999))",POINT (-111.91780856220957 33.37267143931277),-111.91780856220957,33.37267143931277
186,186,35465,28731027.0,,,,park,,"POLYGON ((-111.9352159 33.3264238, -111.9350428 33.3262481, -111.9347435 33.3260664, -111.9335568 33.3256221, -111.9333465 33.3259759, -111.9314516 33.3252578, -111.9303441 33.3272036, -111.9303263 33.3273024, -111.9314465 33.3272941, -111.9317298 33.3272798, -111.9319272 33.3272583, -111.9321589 33.3272224, -111.9323735 33.3272081, -111.9329314 33.3271937, -111.9334635 33.3271937, -111.9336438 33.3271794, -111.9338069 33.3271579, -111.9339006 33.3271391, -111.9339871 33.327122, -111.9341759 33.3270718, -111.9344077 33.3269571, -111.9346566 33.3268208, -111.9352159 33.3264238))",POINT (-111.93261117487796 33.32646006823553),-111.93261117487796,33.32646006823553
187,187,35492,29191013.0,,,,park,,"POLYGON ((-111.9021954 33.3698175, -111.90265 33.3700079, -111.9026731 33.3700175, -111.9026675 33.3710529, -111.9026675 33.3711149, -111.9027573 33.3711137, -111.9031915 33.3711078, -111.9031915 33.371199, -111.9031915 33.3713037, -111.9031915 33.3714567, -111.9031915 33.3716718, -111.9031915 33.3720517, -111.9031915 33.3724459, -111.9024877 33.3724602, -111.9021701 33.3724889, -111.9017574 33.3725981, -111.9017447 33.3725441, -111.9017408 33.3712048, -111.9005598 33.3712045, -111.9005725 33.3702356, -111.9006166 33.370231, -111.9020156 33.3699443, -111.9020666 33.3699199, -111.9021358 33.3698869, -111.9021954 33.3698175))",POINT (-111.9020191335295 33.37114404099897),-111.9020191335295,33.37114404099897
188,188,35514,102017885.0,,,,park,,"POLYGON ((-111.9439046 33.4657311, -111.943846 33.4656734, -111.9435081 33.4656603, -111.9434593 33.4656874, -111.9426752 33.4655862, -111.9421376 33.4655454, -111.9420339 33.4655589, -111.9412273 33.4654886, -111.9405375 33.4654611, -111.9394273 33.4654222, -111.9392171 33.4654314, -111.9392343 33.4653458, -111.9392449 33.4652637, -111.9392933 33.4650639, -111.9393442 33.4649217, -111.9395272 33.4644132, -111.9396046 33.4643068, -111.9397695 33.4641443, -111.9399528 33.463992, -111.9400942 33.4638857, -111.940168 33.4638365, -111.9402497 33.4637727, -111.9403061 33.4636978, -111.9403716 33.4635245, -111.940396 33.4634572, -111.9404966 33.4633398, -111.9405915 33.4632268, -111.9407178 33.4630308, -111.940876 33.4627963, -111.9410174 33.4625704, -111.9411118 33.4624336, -111.9411819 33.4623049, -111.9412489 33.4621986, -111.9412851 33.4621516, -111.9413546 33.4620711, -111.9414179 33.4619927, -111.9415671 33.4617343, -111.9416016 33.4616776, -111.9416311 33.4615853, -111.941637 33.4615493, -111.9416298 33.4614859, -111.941603 33.4613673, -111.9416378 33.4611494, -111.9416526 33.461054, -111.941649 33.4610036, -111.9416808 33.4609119, -111.9417234 33.4608471, -111.9417465 33.4607939, -111.9418149 33.4605013, -111.9418437 33.4603301, -111.9418774 33.4601446, -111.9419745 33.4598524, -111.9420063 33.4596192, -111.9419976 33.4593992, -111.94199 33.4591386, -111.9420066 33.4590569, -111.9420953 33.458914, -111.9421012 33.4587862, -111.9420464 33.4585661, -111.9420022 33.4583512, -111.9420379 33.4580393, -111.9420396 33.4580245, -111.9420023 33.4578734, -111.9420025 33.4577053, -111.9419839 33.4575598, -111.941994 33.4574077, -111.9420254 33.457288, -111.9420255 33.4572153, -111.9418429 33.4572101, -111.94184 33.4569539, -111.9418443 33.4568834, -111.941835 33.4566535, -111.9420213 33.4563382, -111.9423814 33.4560975, -111.9427094 33.4558658, -111.9427709 33.4558076, -111.9429622 33.4553304, -111.9430594 33.4549606, -111.9430031 33.4547984, -111.942928 33.4546843, -111.9428757 33.4546138, -111.9427778 33.4543878, -111.9425761 33.453932, -111.9422149 33.4532206, -111.94205 33.4529066, -111.9418894 33.4525816, -111.9417637 33.4524175, -111.9408566 33.4517472, -111.9405676 33.4514461, -111.940286 33.4510063, -111.9399111 33.4503894, -111.9397974 33.4501651, -111.9397825 33.4500066, -111.9398208 33.4498802, -111.9404576 33.4488826, -111.9405207 33.4488166, -111.9412322 33.4474877, -111.9413915 33.4474686, -111.9417277 33.4473182, -111.9420068 33.447156, -111.9423169 33.4470127, -111.9424381 33.446973, -111.9425377 33.4469808, -111.942736 33.4470178, -111.9429277 33.4470804, -111.9430187 33.4471384, -111.9431927 33.4473324, -111.9433097 33.4474555, -111.9478194 33.4474103, -111.9487857 33.446733, -111.9498786 33.4465775, -111.9501057 33.446556, -111.9501593 33.446528, -111.9504937 33.4469322, -111.950798 33.447314, -111.9521111 33.4489785, -111.9524538 33.4493805, -111.9527178 33.4496453, -111.9527936 33.4496766, -111.9530371 33.4498619, -111.9532297 33.4499807, -111.9534183 33.4500976, -111.9536057 33.4502041, -111.9539261 33.4503496, -111.9546319 33.4506159, -111.9553285 33.4508613, -111.9553909 33.4508929, -111.9555458 33.4509341, -111.95557 33.4509671, -111.9559612 33.4510534, -111.9560387 33.4510257, -111.9564676 33.451074, -111.9566357 33.4510863, -111.9571136 33.4510883, -111.9632558 33.4511229, -111.9642207 33.4511017, -111.9642665 33.4511277, -111.9644947 33.4511118, -111.9645947 33.4510772, -111.9654909 33.4509972, -111.9654964 33.4511084, -111.9654583 33.4512216, -111.9654598 33.4523599, -111.9654537 33.4536558, -111.9654461 33.4557594, -111.9654385 33.4573427, -111.9654307 33.4583152, -111.9696256 33.4583288, -111.9696238 33.4600137, -111.9695753 33.46006, -111.9694236 33.4600615, -111.9692568 33.460168, -111.9687511 33.4601737, -111.9679564 33.4601672, -111.967958 33.4591477, -111.9675478 33.4591462, -111.9675505 33.4590123, -111.9671513 33.4590104, -111.9668763 33.4589899, -111.9660688 33.4589094, -111.9660024 33.4589031, -111.9659159 33.4588993, -111.9658458 33.4589035, -111.9657785 33.4589095, -111.9656966 33.4589249, -111.9656363 33.4589367, -111.9655838 33.4589562, -111.9655235 33.4589762, -111.9654696 33.4590062, -111.9654087 33.4590408, -111.9653696 33.4590678, -111.9653227 33.4591071, -111.9652738 33.4591511, -111.9652248 33.4592045, -111.9651934 33.4592513, -111.9651481 33.459331, -111.9649517 33.4596942, -111.9644417 33.4606252, -111.9644018 33.4606846, -111.9643669 33.4607326, -111.9643228 33.460779, -111.9642718 33.4608276, -111.9642026 33.4608812, -111.9641487 33.4609139, -111.9640976 33.4609433, -111.9640479 33.4609691, -111.9639953 33.4609892, -111.9639484 33.4610068, -111.9639015 33.4610215, -111.9638552 33.4610333, -111.9638033 33.4610411, -111.9637515 33.4610511, -111.963701 33.4610565, -111.963647 33.4610654, -111.9635875 33.4610802, -111.9635307 33.4610996, -111.9634747 33.4611214, -111.9634236 33.4611496, -111.9633697 33.4611754, -111.9633214 33.4612089, -111.9632724 33.4612482, -111.9632263 33.4612875, -111.9631801 33.4613344, -111.9631424 33.4613813, -111.9631173 33.4614288, -111.9630922 33.4614803, -111.9630581 33.4615611, -111.9630429 33.4616325, -111.9630299 33.4617338, -111.9630287 33.462014, -111.9624047 33.4620174, -111.9621608 33.462019, -111.9616032 33.4622383, -111.9608878 33.4625209, -111.9608245 33.4624954, -111.9607908 33.4624488, -111.9607506 33.4624681, -111.9606971 33.4624914, -111.9606454 33.4625336, -111.9606081 33.4624459, -111.9601625 33.4626884, -111.9595168 33.463088, -111.9585442 33.4636997, -111.9578353 33.4641447, -111.9574847 33.4651865, -111.9574336 33.4652936, -111.9566066 33.4653565, -111.9560375 33.4654283, -111.9551288 33.4655644, -111.9535467 33.4658627, -111.9525014 33.4660229, -111.952111 33.4660788, -111.9510622 33.4661829, -111.9504668 33.4662106, -111.9497654 33.4662428, -111.949264 33.4662495, -111.9487334 33.4662417, -111.9481383 33.4662223, -111.9475891 33.4661806, -111.9468175 33.466103, -111.9452977 33.4659079, -111.9439046 33.4657311))",POINT (-111.95211056109089 33.457013573822636),-111.95211056109089,33.457013573822636
189,189,35596,288087975.0,,,,park,,"POLYGON ((-111.9392549 33.4374949, -111.9388913 33.4374475, -111.9389295 33.4372495, -111.9393006 33.4373039, -111.9392549 33.4374949))",POINT (-111.93909324730096 33.437373437782185),-111.93909324730096,33.437373437782185
190,190,35621,348448228.0,,,,park,,"POLYGON ((-111.8884061 33.4157287, -111.8883456 33.4157328, -111.8882576 33.4157271, -111.8881893 33.4157176, -111.8874825 33.4156775, -111.8874812 33.4157414, -111.8868016 33.4157422, -111.8868042 33.4159538, -111.8867931 33.4159538, -111.8867939 33.4161982, -111.8869889 33.4162005, -111.886992 33.4165587, -111.8874143 33.416555, -111.8875482 33.4165534, -111.8884104 33.4165495, -111.8884061 33.4157287))",POINT (-111.88764589252659 33.4161241030454),-111.88764589252659,33.4161241030454
191,191,35783,577366724.0,,,,park,,"POLYGON ((-111.9452607 33.3809088, -111.9452646 33.3806927, -111.9450227 33.3806927, -111.9450181 33.3809062, -111.9452607 33.3809088))",POINT (-111.94514176787779 33.38080015682796),-111.94514176787779,33.38080015682796
192,192,36717,918941271.0,,,,park,,"POLYGON ((-111.9362905 33.3231614, -111.9362882 33.3230254, -111.9348055 33.3230273, -111.9347551 33.3233529, -111.9357497 33.3236324, -111.93672 33.3238803, -111.9368076 33.3236031, -111.9363657 33.323771, -111.9359708 33.323672, -111.9358087 33.323391, -111.9362905 33.3231614))",POINT (-111.93559070618056 33.32330773812537),-111.93559070618056,33.32330773812537
