link_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,from_biway,is_link,vdf_toll,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes
141,175,1952,1,1327.16,1,90,99999,connector,0,"LINESTRING (-111.90730651104666 33.34693123979036, -111.893373 33.3494681)",1,0,0,,0.15,4,1,0.82,55.0,55.0,0.88,,,,
142,1952,175,1,1327.16,1,90,99999,connector,0,"LINESTRING (-111.893373 33.3494681, -111.90730651104666 33.34693123979036)",1,0,0,,0.15,4,1,0.82,55.0,55.0,0.88,,,,
143,167,1955,1,199.94,1,90,99999,connector,0,"LINESTRING (-111.93773538317683 33.449260537944646, -111.9385826 33.4509174)",1,0,0,,0.15,4,1,0.12,55.0,55.0,0.13,,,,
144,1955,167,1,199.94,1,90,99999,connector,0,"LINESTRING (-111.9385826 33.4509174, -111.93773538317683 33.449260537944646)",1,0,0,,0.15,4,1,0.12,55.0,55.0,0.13,,,,
145,65,2063,1,191.78,1,90,99999,connector,0,"LINESTRING (-111.88657097163309 33.41370168660899, -111.884922 33.4147397)",1,0,0,,0.15,4,1,0.12,55.0,55.0,0.13,,,,
146,2063,65,1,191.78,1,90,99999,connector,0,"LINESTRING (-111.884922 33.4147397, -111.88657097163309 33.41370168660899)",1,0,0,,0.15,4,1,0.12,55.0,55.0,0.13,,,,
147,100,2083,1,246.79,1,90,99999,connector,0,"LINESTRING (-111.88799392457922 33.428724271990404, -111.890533 33.4293712)",1,0,0,,0.15,4,1,0.15,55.0,55.0,0.16,,,,
148,2083,100,1,246.79,1,90,99999,connector,0,"LINESTRING (-111.890533 33.4293712, -111.88799392457922 33.428724271990404)",1,0,0,,0.15,4,1,0.15,55.0,55.0,0.16,,,,
149,265,2094,1,141.84,1,90,99999,connector,0,"LINESTRING (-111.88669478466 33.42807512669278, -111.8864941 33.4293429)",1,0,0,,0.15,4,1,0.09,55.0,55.0,0.09,,,,
150,2094,265,1,141.84,1,90,99999,connector,0,"LINESTRING (-111.8864941 33.4293429, -111.88669478466 33.42807512669278)",1,0,0,,0.15,4,1,0.09,55.0,55.0,0.09,,,,
151,23,2156,1,844.79,1,90,99999,connector,0,"LINESTRING (-111.90018894545575 33.374214904417684, -111.8927174 33.3785416)",1,0,0,,0.15,4,1,0.53,55.0,55.0,0.56,,,,
152,2156,23,1,844.79,1,90,99999,connector,0,"LINESTRING (-111.8927174 33.3785416, -111.90018894545575 33.374214904417684)",1,0,0,,0.15,4,1,0.53,55.0,55.0,0.56,,,,
153,197,2222,1,351.19,1,90,99999,connector,0,"LINESTRING (-111.92952954943846 33.4520746170996, -111.9258842 33.4512451)",1,0,0,,0.15,4,1,0.22,55.0,55.0,0.23,,,,
154,2222,197,1,351.19,1,90,99999,connector,0,"LINESTRING (-111.9258842 33.4512451, -111.92952954943846 33.4520746170996)",1,0,0,,0.15,4,1,0.22,55.0,55.0,0.23,,,,
155,197,2230,1,772.77,1,90,99999,connector,0,"LINESTRING (-111.92952954943846 33.4520746170996, -111.926268 33.4584832)",1,0,0,,0.15,4,1,0.48,55.0,55.0,0.52,,,,
156,2230,197,1,772.77,1,90,99999,connector,0,"LINESTRING (-111.926268 33.4584832, -111.92952954943846 33.4520746170996)",1,0,0,,0.15,4,1,0.48,55.0,55.0,0.52,,,,
157,59,2237,1,852.48,1,90,99999,connector,0,"LINESTRING (-111.95836785893229 33.356181446563745, -111.9565254 33.3637105)",1,0,0,,0.15,4,1,0.53,55.0,55.0,0.57,,,,
158,2237,59,1,852.48,1,90,99999,connector,0,"LINESTRING (-111.9565254 33.3637105, -111.95836785893229 33.356181446563745)",1,0,0,,0.15,4,1,0.53,55.0,55.0,0.57,,,,
159,99,2400,1,361.75,1,90,99999,connector,0,"LINESTRING (-111.92124235936926 33.434938395131745, -111.9246496 33.4365124)",1,0,0,,0.15,4,1,0.22,55.0,55.0,0.24,,,,
160,2400,99,1,361.75,1,90,99999,connector,0,"LINESTRING (-111.9246496 33.4365124, -111.92124235936926 33.434938395131745)",1,0,0,,0.15,4,1,0.22,55.0,55.0,0.24,,,,
161,179,2433,1,502.93,1,90,99999,connector,0,"LINESTRING (-111.97371228382804 33.380412871903204, -111.978418 33.3781822)",1,0,0,,0.15,4,1,0.31,55.0,55.0,0.34,,,,
162,2433,179,1,502.93,1,90,99999,connector,0,"LINESTRING (-111.978418 33.3781822, -111.97371228382804 33.380412871903204)",1,0,0,,0.15,4,1,0.31,55.0,55.0,0.34,,,,
163,94,2434,1,292.77,1,90,99999,connector,0,"LINESTRING (-111.9762174229427 33.392993692575786, -111.9793518 33.3927591)",1,0,0,,0.15,4,1,0.18,55.0,55.0,0.2,,,,
164,2434,94,1,292.77,1,90,99999,connector,0,"LINESTRING (-111.9793518 33.3927591, -111.9762174229427 33.392993692575786)",1,0,0,,0.15,4,1,0.18,55.0,55.0,0.2,,,,
165,94,2444,1,224.55,1,90,99999,connector,0,"LINESTRING (-111.9762174229427 33.392993692575786, -111.9783602 33.3920619)",1,0,0,,0.15,4,1,0.14,55.0,55.0,0.15,,,,
166,2444,94,1,224.55,1,90,99999,connector,0,"LINESTRING (-111.9783602 33.3920619, -111.9762174229427 33.392993692575786)",1,0,0,,0.15,4,1,0.14,55.0,55.0,0.15,,,,
167,142,2461,1,1119.1,1,90,99999,connector,0,"LINESTRING (-111.97037986296499 33.40184436874588, -111.9784362 33.4093378)",1,0,0,,0.15,4,1,0.7,55.0,55.0,0.75,,,,
168,2461,142,1,1119.1,1,90,99999,connector,0,"LINESTRING (-111.9784362 33.4093378, -111.97037986296499 33.40184436874588)",1,0,0,,0.15,4,1,0.7,55.0,55.0,0.75,,,,
169,166,2491,1,885.34,1,90,99999,connector,0,"LINESTRING (-111.9598415353645 33.441876195169336, -111.9562859 33.4492811)",1,0,0,,0.15,4,1,0.55,55.0,55.0,0.59,,,,
170,2491,166,1,885.34,1,90,99999,connector,0,"LINESTRING (-111.9562859 33.4492811, -111.9598415353645 33.441876195169336)",1,0,0,,0.15,4,1,0.55,55.0,55.0,0.59,,,,
171,166,2496,1,895.9,1,90,99999,connector,0,"LINESTRING (-111.9598415353645 33.441876195169336, -111.9561241 33.4493284)",1,0,0,,0.15,4,1,0.56,55.0,55.0,0.6,,,,
172,2496,166,1,895.9,1,90,99999,connector,0,"LINESTRING (-111.9561241 33.4493284, -111.9598415353645 33.441876195169336)",1,0,0,,0.15,4,1,0.56,55.0,55.0,0.6,,,,
173,127,2504,1,422.24,1,90,99999,connector,0,"LINESTRING (-111.88318654092889 33.39015523819174, -111.8802129 33.3930312)",1,0,0,,0.15,4,1,0.26,55.0,55.0,0.28,,,,
174,2504,127,1,422.24,1,90,99999,connector,0,"LINESTRING (-111.8802129 33.3930312, -111.88318654092889 33.39015523819174)",1,0,0,,0.15,4,1,0.26,55.0,55.0,0.28,,,,
175,142,2505,1,1004.48,1,90,99999,connector,0,"LINESTRING (-111.97037986296499 33.40184436874588, -111.978976 33.4073253)",1,0,0,,0.15,4,1,0.62,55.0,55.0,0.67,,,,
176,2505,142,1,1004.48,1,90,99999,connector,0,"LINESTRING (-111.978976 33.4073253, -111.97037986296499 33.40184436874588)",1,0,0,,0.15,4,1,0.62,55.0,55.0,0.67,,,,
177,115,2507,1,1008.23,1,90,99999,connector,0,"LINESTRING (-111.96802571303074 33.336140529032676, -111.9723774 33.3444649)",1,0,0,,0.15,4,1,0.63,55.0,55.0,0.67,,,,
178,2507,115,1,1008.23,1,90,99999,connector,0,"LINESTRING (-111.9723774 33.3444649, -111.96802571303074 33.336140529032676)",1,0,0,,0.15,4,1,0.63,55.0,55.0,0.67,,,,
179,144,2526,1,523.66,1,90,99999,connector,0,"LINESTRING (-111.9333894348822 33.321680419518245, -111.928108 33.3200579)",1,0,0,,0.15,4,1,0.33,55.0,55.0,0.35,,,,
180,2526,144,1,523.66,1,90,99999,connector,0,"LINESTRING (-111.928108 33.3200579, -111.9333894348822 33.321680419518245)",1,0,0,,0.15,4,1,0.33,55.0,55.0,0.35,,,,
181,166,2556,1,384.41,1,90,99999,connector,0,"LINESTRING (-111.9598415353645 33.441876195169336, -111.9615192 33.4387085)",1,0,0,,0.15,4,1,0.24,55.0,55.0,0.26,,,,
182,2556,166,1,384.41,1,90,99999,connector,0,"LINESTRING (-111.9615192 33.4387085, -111.9598415353645 33.441876195169336)",1,0,0,,0.15,4,1,0.24,55.0,55.0,0.26,,,,
183,23,2561,1,633.48,1,90,99999,connector,0,"LINESTRING (-111.90018894545575 33.374214904417684, -111.8936528 33.3726188)",1,0,0,,0.15,4,1,0.39,55.0,55.0,0.42,,,,
184,2561,23,1,633.48,1,90,99999,connector,0,"LINESTRING (-111.8936528 33.3726188, -111.90018894545575 33.374214904417684)",1,0,0,,0.15,4,1,0.39,55.0,55.0,0.42,,,,
185,215,2573,1,906.23,1,90,99999,connector,0,"LINESTRING (-111.90305645047154 33.363477485284925, -111.8939342 33.3663356)",1,0,0,,0.15,4,1,0.56,55.0,55.0,0.6,,,,
186,2573,215,1,906.23,1,90,99999,connector,0,"LINESTRING (-111.8939342 33.3663356, -111.90305645047154 33.363477485284925)",1,0,0,,0.15,4,1,0.56,55.0,55.0,0.6,,,,
187,23,2574,1,932.32,1,90,99999,connector,0,"LINESTRING (-111.90018894545575 33.374214904417684, -111.8928901 33.3799735)",1,0,0,,0.15,4,1,0.58,55.0,55.0,0.62,,,,
188,2574,23,1,932.32,1,90,99999,connector,0,"LINESTRING (-111.8928901 33.3799735, -111.90018894545575 33.374214904417684)",1,0,0,,0.15,4,1,0.58,55.0,55.0,0.62,,,,
189,262,2578,1,635.03,1,90,99999,connector,0,"LINESTRING (-111.9729118205665 33.380631691874186, -111.9681497 33.3765305)",1,0,0,,0.15,4,1,0.39,55.0,55.0,0.42,,,,
190,2578,262,1,635.03,1,90,99999,connector,0,"LINESTRING (-111.9681497 33.3765305, -111.9729118205665 33.380631691874186)",1,0,0,,0.15,4,1,0.39,55.0,55.0,0.42,,,,
191,22,2586,1,1039.96,1,90,99999,connector,0,"LINESTRING (-111.90336011467058 33.362788351338175, -111.894209 33.3574079)",1,0,0,,0.15,4,1,0.65,55.0,55.0,0.69,,,,
192,2586,22,1,1039.96,1,90,99999,connector,0,"LINESTRING (-111.894209 33.3574079, -111.90336011467058 33.362788351338175)",1,0,0,,0.15,4,1,0.65,55.0,55.0,0.69,,,,
193,175,2588,1,1379.94,1,90,99999,connector,0,"LINESTRING (-111.90730651104666 33.34693123979036, -111.8932413 33.3430014)",1,0,0,,0.15,4,1,0.86,55.0,55.0,0.92,,,,
194,2588,175,1,1379.94,1,90,99999,connector,0,"LINESTRING (-111.8932413 33.3430014, -111.90730651104666 33.34693123979036)",1,0,0,,0.15,4,1,0.86,55.0,55.0,0.92,,,,
195,175,2590,1,1343.07,1,90,99999,connector,0,"LINESTRING (-111.90730651104666 33.34693123979036, -111.89358 33.3432013)",1,0,0,,0.15,4,1,0.83,55.0,55.0,0.9,,,,
196,2590,175,1,1343.07,1,90,99999,connector,0,"LINESTRING (-111.89358 33.3432013, -111.90730651104666 33.34693123979036)",1,0,0,,0.15,4,1,0.83,55.0,55.0,0.9,,,,
197,123,2628,1,446.17,1,90,99999,connector,0,"LINESTRING (-111.91877557907196 33.44931579392825, -111.9145744 33.4512598)",1,0,0,,0.15,4,1,0.28,55.0,55.0,0.3,,,,
198,2628,123,1,446.17,1,90,99999,connector,0,"LINESTRING (-111.9145744 33.4512598, -111.91877557907196 33.44931579392825)",1,0,0,,0.15,4,1,0.28,55.0,55.0,0.3,,,,
199,125,2629,1,642.31,1,90,99999,connector,0,"LINESTRING (-111.9164536609437 33.43831122362595, -111.9096107 33.4375218)",1,0,0,,0.15,4,1,0.4,55.0,55.0,0.43,,,,
200,2629,125,1,642.31,1,90,99999,connector,0,"LINESTRING (-111.9096107 33.4375218, -111.9164536609437 33.43831122362595)",1,0,0,,0.15,4,1,0.4,55.0,55.0,0.43,,,,
201,3,2783,1,606.62,1,90,99999,connector,0,"LINESTRING (-111.9128676064369 33.42001896497087, -111.9176682 33.4237215)",1,0,0,,0.15,4,1,0.38,55.0,55.0,0.4,,,,
202,2783,3,1,606.62,1,90,99999,connector,0,"LINESTRING (-111.9176682 33.4237215, -111.9128676064369 33.42001896497087)",1,0,0,,0.15,4,1,0.38,55.0,55.0,0.4,,,,
203,238,2801,1,244.34,1,90,99999,connector,0,"LINESTRING (-111.96103491827597 33.37421361881089, -111.9631805 33.3754835)",1,0,0,,0.15,4,1,0.15,55.0,55.0,0.16,,,,
204,2801,238,1,244.34,1,90,99999,connector,0,"LINESTRING (-111.9631805 33.3754835, -111.96103491827597 33.37421361881089)",1,0,0,,0.15,4,1,0.15,55.0,55.0,0.16,,,,
205,163,2813,1,92.57,1,90,99999,connector,0,"LINESTRING (-111.90118120234806 33.38473032392483, -111.9005981 33.3840541)",1,0,0,,0.15,4,1,0.06,55.0,55.0,0.06,,,,
206,2813,163,1,92.57,1,90,99999,connector,0,"LINESTRING (-111.9005981 33.3840541, -111.90118120234806 33.38473032392483)",1,0,0,,0.15,4,1,0.06,55.0,55.0,0.06,,,,
207,123,2882,1,230.75,1,90,99999,connector,0,"LINESTRING (-111.91877557907196 33.44931579392825, -111.917927 33.4512709)",1,0,0,,0.15,4,1,0.14,55.0,55.0,0.15,,,,
208,2882,123,1,230.75,1,90,99999,connector,0,"LINESTRING (-111.917927 33.4512709, -111.91877557907196 33.44931579392825)",1,0,0,,0.15,4,1,0.14,55.0,55.0,0.15,,,,
209,45,2902,1,174.2,1,90,99999,connector,0,"LINESTRING (-111.94052847358878 33.456920206831995, -111.9395699 33.4582697)",1,0,0,,0.15,4,1,0.11,55.0,55.0,0.12,,,,
210,2902,45,1,174.2,1,90,99999,connector,0,"LINESTRING (-111.9395699 33.4582697, -111.94052847358878 33.456920206831995)",1,0,0,,0.15,4,1,0.11,55.0,55.0,0.12,,,,
211,45,2903,1,539.92,1,90,99999,connector,0,"LINESTRING (-111.94052847358878 33.456920206831995, -111.9350129 33.4584444)",1,0,0,,0.15,4,1,0.34,55.0,55.0,0.36,,,,
212,2903,45,1,539.92,1,90,99999,connector,0,"LINESTRING (-111.9350129 33.4584444, -111.94052847358878 33.456920206831995)",1,0,0,,0.15,4,1,0.34,55.0,55.0,0.36,,,,
213,94,2908,1,815.93,1,90,99999,connector,0,"LINESTRING (-111.9762174229427 33.392993692575786, -111.979025 33.3999631)",1,0,0,,0.15,4,1,0.51,55.0,55.0,0.54,,,,
214,2908,94,1,815.93,1,90,99999,connector,0,"LINESTRING (-111.979025 33.3999631, -111.9762174229427 33.392993692575786)",1,0,0,,0.15,4,1,0.51,55.0,55.0,0.54,,,,
215,224,2938,1,375.32,1,90,99999,connector,0,"LINESTRING (-111.89860937289347 33.42870682143497, -111.9004705 33.4257042)",1,0,0,,0.15,4,1,0.23,55.0,55.0,0.25,,,,
216,2938,224,1,375.32,1,90,99999,connector,0,"LINESTRING (-111.9004705 33.4257042, -111.89860937289347 33.42870682143497)",1,0,0,,0.15,4,1,0.23,55.0,55.0,0.25,,,,
217,93,2939,1,1889.76,1,90,99999,connector,0,"LINESTRING (-111.95903549100024 33.41689931157362, -111.9784365 33.4219607)",1,0,0,,0.15,4,1,1.17,55.0,55.0,1.26,,,,
218,2939,93,1,1889.76,1,90,99999,connector,0,"LINESTRING (-111.9784365 33.4219607, -111.95903549100024 33.41689931157362)",1,0,0,,0.15,4,1,1.17,55.0,55.0,1.26,,,,
219,106,2947,1,858.48,1,90,99999,connector,0,"LINESTRING (-111.8983451496932 33.33060104853472, -111.8943488 33.3236256)",1,0,0,,0.15,4,1,0.53,55.0,55.0,0.57,,,,
220,2947,106,1,858.48,1,90,99999,connector,0,"LINESTRING (-111.8943488 33.3236256, -111.8983451496932 33.33060104853472)",1,0,0,,0.15,4,1,0.53,55.0,55.0,0.57,,,,
221,194,2949,1,1326.13,1,90,99999,connector,0,"LINESTRING (-111.90736372747268 33.35281639072906, -111.8933336 33.3507374)",1,0,0,,0.15,4,1,0.82,55.0,55.0,0.88,,,,
222,2949,194,1,1326.13,1,90,99999,connector,0,"LINESTRING (-111.8933336 33.3507374, -111.90736372747268 33.35281639072906)",1,0,0,,0.15,4,1,0.82,55.0,55.0,0.88,,,,
223,22,2951,1,1027.12,1,90,99999,connector,0,"LINESTRING (-111.90336011467058 33.362788351338175, -111.8939011 33.358018)",1,0,0,,0.15,4,1,0.64,55.0,55.0,0.68,,,,
224,2951,22,1,1027.12,1,90,99999,connector,0,"LINESTRING (-111.8939011 33.358018, -111.90336011467058 33.362788351338175)",1,0,0,,0.15,4,1,0.64,55.0,55.0,0.68,,,,
225,194,2952,1,1335.17,1,90,99999,connector,0,"LINESTRING (-111.90736372747268 33.35281639072906, -111.8932327 33.3507484)",1,0,0,,0.15,4,1,0.83,55.0,55.0,0.89,,,,
226,2952,194,1,1335.17,1,90,99999,connector,0,"LINESTRING (-111.8932327 33.3507484, -111.90736372747268 33.35281639072906)",1,0,0,,0.15,4,1,0.83,55.0,55.0,0.89,,,,
227,23,2963,1,886.71,1,90,99999,connector,0,"LINESTRING (-111.90018894545575 33.374214904417684, -111.8924412 33.3788691)",1,0,0,,0.15,4,1,0.55,55.0,55.0,0.59,,,,
228,2963,23,1,886.71,1,90,99999,connector,0,"LINESTRING (-111.8924412 33.3788691, -111.90018894545575 33.374214904417684)",1,0,0,,0.15,4,1,0.55,55.0,55.0,0.59,,,,
229,269,2967,1,496.36,1,90,99999,connector,0,"LINESTRING (-111.88869560485087 33.41190770897719, -111.8884441 33.4074374)",1,0,0,,0.15,4,1,0.31,55.0,55.0,0.33,,,,
230,2967,269,1,496.36,1,90,99999,connector,0,"LINESTRING (-111.8884441 33.4074374, -111.88869560485087 33.41190770897719)",1,0,0,,0.15,4,1,0.31,55.0,55.0,0.33,,,,
231,238,2978,1,683.78,1,90,99999,connector,0,"LINESTRING (-111.96103491827597 33.37421361881089, -111.9683747 33.3745058)",1,0,0,,0.15,4,1,0.42,55.0,55.0,0.46,,,,
232,2978,238,1,683.78,1,90,99999,connector,0,"LINESTRING (-111.9683747 33.3745058, -111.96103491827597 33.37421361881089)",1,0,0,,0.15,4,1,0.42,55.0,55.0,0.46,,,,
233,166,2979,1,518.01,1,90,99999,connector,0,"LINESTRING (-111.9598415353645 33.441876195169336, -111.9628108 33.4379245)",1,0,0,,0.15,4,1,0.32,55.0,55.0,0.35,,,,
234,2979,166,1,518.01,1,90,99999,connector,0,"LINESTRING (-111.9628108 33.4379245, -111.9598415353645 33.441876195169336)",1,0,0,,0.15,4,1,0.32,55.0,55.0,0.35,,,,
235,120,2989,1,528.98,1,90,99999,connector,0,"LINESTRING (-111.9478775242187 33.38918082912501, -111.9436696 33.3923882)",1,0,0,,0.15,4,1,0.33,55.0,55.0,0.35,,,,
236,2989,120,1,528.98,1,90,99999,connector,0,"LINESTRING (-111.9436696 33.3923882, -111.9478775242187 33.38918082912501)",1,0,0,,0.15,4,1,0.33,55.0,55.0,0.35,,,,
237,252,2995,1,1417.18,1,90,99999,connector,0,"LINESTRING (-111.94429501585617 33.461146150728645, -111.9305253 33.4666296)",1,0,0,,0.15,4,1,0.88,55.0,55.0,0.94,,,,
238,2995,252,1,1417.18,1,90,99999,connector,0,"LINESTRING (-111.9305253 33.4666296, -111.94429501585617 33.461146150728645)",1,0,0,,0.15,4,1,0.88,55.0,55.0,0.94,,,,
239,40,3011,1,658.2,1,90,99999,connector,0,"LINESTRING (-111.88209653480475 33.38710114847131, -111.8751613 33.385931)",1,0,0,,0.15,4,1,0.41,55.0,55.0,0.44,,,,
240,3011,40,1,658.2,1,90,99999,connector,0,"LINESTRING (-111.8751613 33.385931, -111.88209653480475 33.38710114847131)",1,0,0,,0.15,4,1,0.41,55.0,55.0,0.44,,,,
241,2,3014,1,569.44,1,90,99999,connector,0,"LINESTRING (-111.93260762508893 33.41012462138486, -111.9265017 33.4097547)",1,0,0,,0.15,4,1,0.35,55.0,55.0,0.38,,,,
242,3014,2,1,569.44,1,90,99999,connector,0,"LINESTRING (-111.9265017 33.4097547, -111.93260762508893 33.41012462138486)",1,0,0,,0.15,4,1,0.35,55.0,55.0,0.38,,,,
243,60,3020,1,223.46,1,90,99999,connector,0,"LINESTRING (-111.94398585901912 33.325712583332205, -111.9456073 33.327198)",1,0,0,,0.15,4,1,0.14,55.0,55.0,0.15,,,,
244,3020,60,1,223.46,1,90,99999,connector,0,"LINESTRING (-111.9456073 33.327198, -111.94398585901912 33.325712583332205)",1,0,0,,0.15,4,1,0.14,55.0,55.0,0.15,,,,
245,166,3031,1,1907.9,1,90,99999,connector,0,"LINESTRING (-111.9598415353645 33.441876195169336, -111.9785185 33.4347551)",1,0,0,,0.15,4,1,1.19,55.0,55.0,1.27,,,,
246,3031,166,1,1907.9,1,90,99999,connector,0,"LINESTRING (-111.9785185 33.4347551, -111.9598415353645 33.441876195169336)",1,0,0,,0.15,4,1,1.19,55.0,55.0,1.27,,,,
247,224,3042,1,726.71,1,90,99999,connector,0,"LINESTRING (-111.89860937289347 33.42870682143497, -111.8962367 33.4349496)",1,0,0,,0.15,4,1,0.45,55.0,55.0,0.48,,,,
248,3042,224,1,726.71,1,90,99999,connector,0,"LINESTRING (-111.8962367 33.4349496, -111.89860937289347 33.42870682143497)",1,0,0,,0.15,4,1,0.45,55.0,55.0,0.48,,,,
249,196,3049,1,715.93,1,90,99999,connector,0,"LINESTRING (-111.96606879486556 33.32858138722552, -111.9720876 33.3245642)",1,0,0,,0.15,4,1,0.44,55.0,55.0,0.48,,,,
250,3049,196,1,715.93,1,90,99999,connector,0,"LINESTRING (-111.9720876 33.3245642, -111.96606879486556 33.32858138722552)",1,0,0,,0.15,4,1,0.44,55.0,55.0,0.48,,,,
251,201,3054,1,533.4,1,90,99999,connector,0,"LINESTRING (-111.96026455291036 33.355919053193546, -111.9631602 33.3600693)",1,0,0,,0.15,4,1,0.33,55.0,55.0,0.36,,,,
252,3054,201,1,533.4,1,90,99999,connector,0,"LINESTRING (-111.9631602 33.3600693, -111.96026455291036 33.355919053193546)",1,0,0,,0.15,4,1,0.33,55.0,55.0,0.36,,,,
253,224,3070,1,178.04,1,90,99999,connector,0,"LINESTRING (-111.89860937289347 33.42870682143497, -111.9004556 33.4291314)",1,0,0,,0.15,4,1,0.11,55.0,55.0,0.12,,,,
254,3070,224,1,178.04,1,90,99999,connector,0,"LINESTRING (-111.9004556 33.4291314, -111.89860937289347 33.42870682143497)",1,0,0,,0.15,4,1,0.11,55.0,55.0,0.12,,,,
255,232,3079,1,808.9,1,90,99999,connector,0,"LINESTRING (-111.93925058201778 33.43473274957582, -111.9305883 33.435399)",1,0,0,,0.15,4,1,0.5,55.0,55.0,0.54,,,,
256,3079,232,1,808.9,1,90,99999,connector,0,"LINESTRING (-111.9305883 33.435399, -111.93925058201778 33.43473274957582)",1,0,0,,0.15,4,1,0.5,55.0,55.0,0.54,,,,
257,125,3080,1,652.31,1,90,99999,connector,0,"LINESTRING (-111.9164536609437 33.43831122362595, -111.9096123 33.4370109)",1,0,0,,0.15,4,1,0.41,55.0,55.0,0.43,,,,
258,3080,125,1,652.31,1,90,99999,connector,0,"LINESTRING (-111.9096123 33.4370109, -111.9164536609437 33.43831122362595)",1,0,0,,0.15,4,1,0.41,55.0,55.0,0.43,,,,
259,93,3086,1,1868.24,1,90,99999,connector,0,"LINESTRING (-111.95903549100024 33.41689931157362, -111.9785607 33.4208538)",1,0,0,,0.15,4,1,1.16,55.0,55.0,1.25,,,,
260,3086,93,1,1868.24,1,90,99999,connector,0,"LINESTRING (-111.9785607 33.4208538, -111.95903549100024 33.41689931157362)",1,0,0,,0.15,4,1,1.16,55.0,55.0,1.25,,,,
261,30,3090,1,960.01,1,90,99999,connector,0,"LINESTRING (-111.96294771670394 33.35419559011148, -111.9695209 33.3608659)",1,0,0,,0.15,4,1,0.6,55.0,55.0,0.64,,,,
262,3090,30,1,960.01,1,90,99999,connector,0,"LINESTRING (-111.9695209 33.3608659, -111.96294771670394 33.35419559011148)",1,0,0,,0.15,4,1,0.6,55.0,55.0,0.64,,,,
263,142,3121,1,1555.69,1,90,99999,connector,0,"LINESTRING (-111.97037986296499 33.40184436874588, -111.9833808 33.4106672)",1,0,0,,0.15,4,1,0.97,55.0,55.0,1.04,,,,
264,3121,142,1,1555.69,1,90,99999,connector,0,"LINESTRING (-111.9833808 33.4106672, -111.97037986296499 33.40184436874588)",1,0,0,,0.15,4,1,0.97,55.0,55.0,1.04,,,,
265,165,3124,1,629.37,1,90,99999,connector,0,"LINESTRING (-111.95317436154825 33.432067650117396, -111.9589008 33.4290435)",1,0,0,,0.15,4,1,0.39,55.0,55.0,0.42,,,,
266,3124,165,1,629.37,1,90,99999,connector,0,"LINESTRING (-111.9589008 33.4290435, -111.95317436154825 33.432067650117396)",1,0,0,,0.15,4,1,0.39,55.0,55.0,0.42,,,,
267,93,3125,1,1824.73,1,90,99999,connector,0,"LINESTRING (-111.95903549100024 33.41689931157362, -111.9784652 33.4191768)",1,0,0,,0.15,4,1,1.13,55.0,55.0,1.22,,,,
268,3125,93,1,1824.73,1,90,99999,connector,0,"LINESTRING (-111.9784652 33.4191768, -111.95903549100024 33.41689931157362)",1,0,0,,0.15,4,1,1.13,55.0,55.0,1.22,,,,
269,142,3129,1,1479.47,1,90,99999,connector,0,"LINESTRING (-111.97037986296499 33.40184436874588, -111.9814596 33.4114142)",1,0,0,,0.15,4,1,0.92,55.0,55.0,0.99,,,,
270,3129,142,1,1479.47,1,90,99999,connector,0,"LINESTRING (-111.9814596 33.4114142, -111.97037986296499 33.40184436874588)",1,0,0,,0.15,4,1,0.92,55.0,55.0,0.99,,,,
271,4,1336,1,90.26,1,90,99999,connector,0,"LINESTRING (-111.9167310322687 33.40011399549809, -111.9158986 33.3996959)",1,0,0,,0.15,4,1,0.06,55.0,55.0,0.06,,,,
272,1336,4,1,90.26,1,90,99999,connector,0,"LINESTRING (-111.9158986 33.3996959, -111.9167310322687 33.40011399549809)",1,0,0,,0.15,4,1,0.06,55.0,55.0,0.06,,,,
273,5,3152,1,374.6,1,90,99999,connector,0,"LINESTRING (-111.93236872503347 33.34585645733368, -111.933023 33.349189)",1,0,0,,0.15,4,1,0.23,55.0,55.0,0.25,,,,
274,3152,5,1,374.6,1,90,99999,connector,0,"LINESTRING (-111.933023 33.349189, -111.93236872503347 33.34585645733368)",1,0,0,,0.15,4,1,0.23,55.0,55.0,0.25,,,,
275,6,1580,1,288.81,1,90,99999,connector,0,"LINESTRING (-111.91646700563827 33.41224450052699, -111.9176995 33.4146345)",1,0,0,,0.15,4,1,0.18,55.0,55.0,0.19,,,,
276,1580,6,1,288.81,1,90,99999,connector,0,"LINESTRING (-111.9176995 33.4146345, -111.91646700563827 33.41224450052699)",1,0,0,,0.15,4,1,0.18,55.0,55.0,0.19,,,,
277,7,2415,1,55.83,1,90,99999,connector,0,"LINESTRING (-111.91070265877185 33.37167796067181, -111.9113014 33.3717098)",1,0,0,,0.15,4,1,0.03,55.0,55.0,0.04,,,,
278,2415,7,1,55.83,1,90,99999,connector,0,"LINESTRING (-111.9113014 33.3717098, -111.91070265877185 33.37167796067181)",1,0,0,,0.15,4,1,0.03,55.0,55.0,0.04,,,,
279,8,319,1,408.18,1,90,99999,connector,0,"LINESTRING (-111.92461603433958 33.34283752238079, -111.920374 33.3419061)",1,0,0,,0.15,4,1,0.25,55.0,55.0,0.27,,,,
